title,link,text,language,family
Tribo Munduruku - YouTube Music,https://music.youtube.com/channel/UCc6czi1dAexZ9ogMtZ4WV6g,"Listen to music from Tribo Munduruku on YouTube Music - a dedicated music app with official songs, music videos, remixes, covers, and more.",Mundurukú,Tupian
Tribo Munduruku - Apple Music,https://music.apple.com/us/artist/tribo-munduruku/1488395625,"Listen to music by Tribo Munduruku on Apple Music. Find top songs and albums by Tribo Munduruku including Ritual Wat' Amã, Hixcariana, o Povo Onça and more.",Mundurukú,Tupian
Tribo Munduruku - Apple Music,https://music.apple.com/us/artist/tribo-munduruku/1437481279,"Listen to music by Tribo Munduruku on Apple Music. Find top songs and albums by Tribo Munduruku including O Pinima Vai Correr, O Enigma das Máscaras and more.",Mundurukú,Tupian
Amazônia Indígena - Tribo Munduruku Full Album - YouTube,https://www.youtube.com/playlist?list=PLsosFVYs7V-0_OSCNDDjaHNfbzc0VBww6,Amazônia Indígena - Tribo Munduruku Full Album The full album for Amazônia Indígena / Music by Tribo Munduruku,Mundurukú,Tupian
Ritual Antropofágico Tupinambá - Tribo Munduruku: Song Lyrics ...,https://www.shazam.com/song/1469722188/ritual-antropofc3a1gico-tupinambc3a1,"Listen to Ritual Antropofágico Tupinambá by Tribo Munduruku. See lyrics and music videos, find Tribo Munduruku tour dates, buy concert tickets, and more!",Mundurukú,Tupian
MUNDURUKU - playlist by Pedro Paulo | Spotify,https://open.spotify.com/playlist/2KvBNee2dJhtVs4hEZJdZ5,MUNDURUKU · Playlist · 16 songs · 81 likes,Mundurukú,Tupian
This Is Tribo Munduruku - playlist by Spotify | Spotify,https://open.spotify.com/playlist/37i9dQZF1DZ06evO02DVSw,This Is Tribo Munduruku · Playlist · 50 songs · 91 likes,Mundurukú,Tupian
