title,link,text,language,family
Inpui language - Wikipedia,https://en.wikipedia.org/wiki/Inpui_language,"Inpui or Puiron is a Naga language spoken in different villages of Senapati district, Tamenglong district, Noney District, and Imphal district in Manipur, and in some areas in Nagaland, India.","Naga, Inpui",Sino-Tibetan
Naga languages - Wikipedia,https://en.wikipedia.org/wiki/Naga_languages,"The Northern Naga or Konyak languages do not fall within the group, in spite of being spoken by Naga groups; instead, these form part of the Sal languages within Sino-Tibetan, [2] while the Southern Naga or Northwestern Kuki-Chin languages form a branch within the Kuki-Chin languages.","Naga, Inpui",Sino-Tibetan
Inpui Naga - YouTube,https://www.youtube.com/@INPUINAGA,"Inpui traditional game @Aiphun played by Inpui ningbuan in Delhi # ISUD Karing Ngei 2017. A channel of promoting Inpui culture, tradition and artist.","Naga, Inpui",Sino-Tibetan
The Inpui Naga Tribe - Inpui Naga Folk Songs - Google Sites,https://sites.google.com/site/inpuinaga/inpui-naga-folk-songs,"Inpui Naga Folk Songs 1.Heiba Hanna Kaamkaaluda Heiba hanna kaamkaaluda, Zu ga traanne; He rangaak kumailuni Tatheng kaitwak-o He, eile hungna maange. Click Here to Listen Background","Naga, Inpui",Sino-Tibetan
Inpui Naga Folk Song - YouTube,https://www.youtube.com/watch?v=JDSyVMWA_9w,Inpui naga traditional song: Recorded at Tamsamwan (Kabuikhullen). June 2016,"Naga, Inpui",Sino-Tibetan
Inpui language — Grokipedia,https://grokipedia.com/page/inpui_language,"The Inpui language is predominantly spoken by members of the Inpui Naga ethnic group, a minority subgroup within the broader Naga communities of Northeast India, primarily in Manipur state.","Naga, Inpui",Sino-Tibetan
"Stream We The Inpui Naga music | Listen to songs, albums ...",https://soundcloud.com/user-376436065,"Play We The Inpui Naga and discover followers on SoundCloud | Stream tracks, albums, playlists on desktop and mobile.","Naga, Inpui",Sino-Tibetan
